"Step","train_75_doubledt - val_loss_unroll1_step","train_75_doubledt - val_loss_unroll1_step__MIN","train_75_doubledt - val_loss_unroll1_step__MAX","train_75 - val_loss_unroll1_step","train_75 - val_loss_unroll1_step__MIN","train_75 - val_loss_unroll1_step__MAX"
"27925","0.000009947739272320177","0.000009947739272320177","0.000009947739272320177","","",""
"27926","0.000008786225407675374","0.000008786225407675374","0.000008786225407675374","","",""
"27927","0.000007266249212989351","0.000007266249212989351","0.000007266249212989351","","",""
"27932","0.00000554572625333094","0.00000554572625333094","0.00000554572625333094","","",""
"27933","0.000005039224106440088","0.000005039224106440088","0.000005039224106440088","","",""
"27937","0.000006729977030772716","0.000006729977030772716","0.000006729977030772716","","",""
"27940","0.000011828791684820317","0.000011828791684820317","0.000011828791684820317","","",""
"27942","0.000022512713258038275","0.000022512713258038275","0.000022512713258038275","","",""
"27943","0.000007813263437128626","0.000007813263437128626","0.000007813263437128626","","",""
"27945","0.000005848875844094437","0.000005848875844094437","0.000005848875844094437","","",""
"27946","0.000005610179869108833","0.000005610179869108833","0.000005610179869108833","","",""
"27949","0.000004768719009007327","0.000004768719009007327","0.000004768719009007327","","",""
"27950","0.000004920804713037796","0.000004920804713037796","0.000004920804713037796","","",""
"27951","0.000005225696440902539","0.000005225696440902539","0.000005225696440902539","","",""
"27953","0.000005741282620874699","0.000005741282620874699","0.000005741282620874699","","",""
"27954","0.0000054794018069515005","0.0000054794018069515005","0.0000054794018069515005","","",""
"27958","0.000004048993559990777","0.000004048993559990777","0.000004048993559990777","","",""
"27959","0.000004290360266168136","0.000004290360266168136","0.000004290360266168136","","",""
"27960","0.0000027026298994314857","0.0000027026298994314857","0.0000027026298994314857","","",""
"27962","0.000004675486707128584","0.000004675486707128584","0.000004675486707128584","","",""
"28920","0.000053257084800861776","0.000053257084800861776","0.000053257084800861776","","",""
"28923","0.000007515786364820087","0.000007515786364820087","0.000007515786364820087","","",""
"28925","0.0000075619432209350634","0.0000075619432209350634","0.0000075619432209350634","","",""
"28927","0.00000748913271308993","0.00000748913271308993","0.00000748913271308993","","",""
"28928","0.000007557820936199278","0.000007557820936199278","0.000007557820936199278","","",""
"28932","0.000007004662620602176","0.000007004662620602176","0.000007004662620602176","","",""
"28933","0.000007822308361937758","0.000007822308361937758","0.000007822308361937758","","",""
"28934","0.000007811591785866767","0.000007811591785866767","0.000007811591785866767","","",""
"28935","0.000007939506758702919","0.000007939506758702919","0.000007939506758702919","","",""
"28937","0.000010784515325212851","0.000010784515325212851","0.000010784515325212851","","",""
"28938","0.000011526104572112672","0.000011526104572112672","0.000011526104572112672","","",""
"28940","0.000010205420039710589","0.000010205420039710589","0.000010205420039710589","","",""
"28941","0.000011684245691867545","0.000011684245691867545","0.000011684245691867545","","",""
"28943","0.000009652157132222783","0.000009652157132222783","0.000009652157132222783","","",""
"28944","0.000009865621905191801","0.000009865621905191801","0.000009865621905191801","","",""
"28945","0.000009180477718473412","0.000009180477718473412","0.000009180477718473412","","",""
"28946","0.000008318019354192074","0.000008318019354192074","0.000008318019354192074","","",""
"28947","0.00000887177975528175","0.00000887177975528175","0.00000887177975528175","","",""
"28948","0.000008101767889456823","0.000008101767889456823","0.000008101767889456823","","",""
"28949","0.000008451869689451996","0.000008451869689451996","0.000008451869689451996","","",""
"28950","0.000008759450793149881","0.000008759450793149881","0.000008759450793149881","","",""
"28951","0.00000834874026622856","0.00000834874026622856","0.00000834874026622856","","",""
"28952","0.000008539388545614202","0.000008539388545614202","0.000008539388545614202","","",""
"28954","0.000007656302841496654","0.000007656302841496654","0.000007656302841496654","","",""
"28955","0.000007897802788647823","0.000007897802788647823","0.000007897802788647823","","",""
"28959","0.000007138691671570996","0.000007138691671570996","0.000007138691671570996","","",""
"28962","0.000009852454240899533","0.000009852454240899533","0.000009852454240899533","","",""
"29757","","","","0.000006133729584689718","0.000006133729584689718","0.000006133729584689718"
"29758","","","","0.000004602579338097712","0.000004602579338097712","0.000004602579338097712"
"29760","","","","0.000002163080353057012","0.000002163080353057012","0.000002163080353057012"
"29761","","","","0.0000019423994217504514","0.0000019423994217504514","0.0000019423994217504514"
"29764","","","","0.000002326949925191002","0.000002326949925191002","0.000002326949925191002"
"29765","","","","0.00000248696346716315","0.00000248696346716315","0.00000248696346716315"
"29766","","","","0.0000026368099952378543","0.0000026368099952378543","0.0000026368099952378543"
"29767","","","","0.000002628192532938556","0.000002628192532938556","0.000002628192532938556"
"29769","","","","0.00000292528261525149","0.00000292528261525149","0.00000292528261525149"
"29771","","","","0.000003119493612757651","0.000003119493612757651","0.000003119493612757651"
"29774","","","","0.000003239727675463655","0.000003239727675463655","0.000003239727675463655"
"29776","","","","0.0000033092114790633786","0.0000033092114790633786","0.0000033092114790633786"
"29778","","","","0.000003254829607612919","0.000003254829607612919","0.000003254829607612919"
"29779","","","","0.00000319665196002461","0.00000319665196002461","0.00000319665196002461"
"29783","","","","0.000003132495294266846","0.000003132495294266846","0.000003132495294266846"
"29784","","","","0.0000032245291095023276","0.0000032245291095023276","0.0000032245291095023276"
"29785","","","","0.0000035517844025889644","0.0000035517844025889644","0.0000035517844025889644"
"29786","","","","0.0000033597605124668917","0.0000033597605124668917","0.0000033597605124668917"
"29788","","","","0.0000034034842428809498","0.0000034034842428809498","0.0000034034842428809498"
"29789","","","","0.000003277764790254878","0.000003277764790254878","0.000003277764790254878"
"29791","","","","0.0000027610199140326586","0.0000027610199140326586","0.0000027610199140326586"
"29792","","","","0.0000027905753086088225","0.0000027905753086088225","0.0000027905753086088225"
"29794","","","","0.000003149218173348345","0.000003149218173348345","0.000003149218173348345"
"29795","","","","0.0000033952192097785883","0.0000033952192097785883","0.0000033952192097785883"
"29796","","","","0.000004071623607160291","0.000004071623607160291","0.000004071623607160291"
"29797","","","","0.0000041133998820441775","0.0000041133998820441775","0.0000041133998820441775"
"29798","","","","0.000004941349288856145","0.000004941349288856145","0.000004941349288856145"
"29799","","","","0.000003936692337447312","0.000003936692337447312","0.000003936692337447312"
"29800","","","","0.000004342690772318747","0.000004342690772318747","0.000004342690772318747"
"29801","","","","0.0000030389173844014294","0.0000030389173844014294","0.0000030389173844014294"
"29802","","","","0.0000024986932203319157","0.0000024986932203319157","0.0000024986932203319157"
"29803","","","","0.0000031356755698652705","0.0000031356755698652705","0.0000031356755698652705"
"29805","","","","0.0000029734183044638485","0.0000029734183044638485","0.0000029734183044638485"
"29806","","","","0.0000032976736292766873","0.0000032976736292766873","0.0000032976736292766873"
"29810","","","","0.000002751199872363941","0.000002751199872363941","0.000002751199872363941"
"29811","","","","0.0000026081040687131463","0.0000026081040687131463","0.0000026081040687131463"
"29813","","","","0.000002694321210583439","0.000002694321210583439","0.000002694321210583439"
"29814","","","","0.00000283332155959215","0.00000283332155959215","0.00000283332155959215"
"29815","","","","0.0000028753561309713405","0.0000028753561309713405","0.0000028753561309713405"
"29818","","","","0.0000030145015443849843","0.0000030145015443849843","0.0000030145015443849843"
"29819","","","","0.0000031128952286962885","0.0000031128952286962885","0.0000031128952286962885"
"29820","","","","0.000003069325657634181","0.000003069325657634181","0.000003069325657634181"
"29822","","","","0.0000030702410640515154","0.0000030702410640515154","0.0000030702410640515154"
"29825","","","","0.0000029140421702322783","0.0000029140421702322783","0.0000029140421702322783"
"29826","","","","0.0000027345731723471545","0.0000027345731723471545","0.0000027345731723471545"
"29828","","","","0.000002551489387769834","0.000002551489387769834","0.000002551489387769834"
"29829","","","","0.0000024613068489998113","0.0000024613068489998113","0.0000024613068489998113"
"29832","","","","0.000002278500687680207","0.000002278500687680207","0.000002278500687680207"
"29833","","","","0.000002028012204391416","0.000002028012204391416","0.000002028012204391416"
"29835","","","","0.0000018357220596953994","0.0000018357220596953994","0.0000018357220596953994"
"29836","","","","0.0000018253891767017194","0.0000018253891767017194","0.0000018253891767017194"
"29838","","","","0.0000016581599311393802","0.0000016581599311393802","0.0000016581599311393802"
"29840","","","","0.0000036718604405905353","0.0000036718604405905353","0.0000036718604405905353"
"29919","0.00003809237387031317","0.00003809237387031317","0.00003809237387031317","","",""
"29920","0.000023883796529844403","0.000023883796529844403","0.000023883796529844403","","",""
"29923","0.00000517854323334177","0.00000517854323334177","0.00000517854323334177","","",""
"29924","0.000005263551429379731","0.000005263551429379731","0.000005263551429379731","","",""
"29925","0.000004907236871076748","0.000004907236871076748","0.000004907236871076748","","",""
"29927","0.000005461407909024274","0.000005461407909024274","0.000005461407909024274","","",""
"29930","0.0000057227525758207776","0.0000057227525758207776","0.0000057227525758207776","","",""
"29931","0.000005303231318976032","0.000005303231318976032","0.000005303231318976032","","",""
"29933","0.000006019299689796753","0.000006019299689796753","0.000006019299689796753","","",""
"29934","0.000006096860943216598","0.000006096860943216598","0.000006096860943216598","","",""
"29937","0.000007867530257499311","0.000007867530257499311","0.000007867530257499311","","",""
"29938","0.000007753362297080457","0.000007753362297080457","0.000007753362297080457","","",""
"29940","0.0000134105885081226","0.0000134105885081226","0.0000134105885081226","","",""
"29941","0.000008947607057052664","0.000008947607057052664","0.000008947607057052664","","",""
"29943","0.000008906993571144994","0.000008906993571144994","0.000008906993571144994","","",""
"29945","0.000008944415640144143","0.000008944415640144143","0.000008944415640144143","","",""
"29950","0.000007244956577778794","0.000007244956577778794","0.000007244956577778794","","",""
"29951","0.00000818351145426277","0.00000818351145426277","0.00000818351145426277","","",""
"29952","0.0000075869161264563445","0.0000075869161264563445","0.0000075869161264563445","","",""
"29954","0.000006754571586498059","0.000006754571586498059","0.000006754571586498059","","",""
"29955","0.000005824015715916175","0.000005824015715916175","0.000005824015715916175","","",""
"29956","0.000004481842552195303","0.000004481842552195303","0.000004481842552195303","","",""
"29957","0.00000419017032982083","0.00000419017032982083","0.00000419017032982083","","",""
"29958","0.000003793697942455765","0.000003793697942455765","0.000003793697942455765","","",""
"29959","0.0000040553786675445735","0.0000040553786675445735","0.0000040553786675445735","","",""
"29960","0.000006137370291980915","0.000006137370291980915","0.000006137370291980915","","",""
"30918","0.00004151563553023152","0.00004151563553023152","0.00004151563553023152","","",""
"30919","0.000025505214580334723","0.000025505214580334723","0.000025505214580334723","","",""
"30920","0.000006602678695344366","0.000006602678695344366","0.000006602678695344366","","",""
"30921","0.000005202040483709425","0.000005202040483709425","0.000005202040483709425","","",""
"30922","0.000004756450380227761","0.000004756450380227761","0.000004756450380227761","","",""
"30924","0.000003747710479728994","0.000003747710479728994","0.000003747710479728994","","",""
"30926","0.000004133964921493316","0.000004133964921493316","0.000004133964921493316","","",""
"30928","0.0000040013710531638935","0.0000040013710531638935","0.0000040013710531638935","","",""
"30929","0.000003834179096884327","0.000003834179096884327","0.000003834179096884327","","",""
"30930","0.0000033334849831589963","0.0000033334849831589963","0.0000033334849831589963","","",""
"30932","0.000003953838586312486","0.000003953838586312486","0.000003953838586312486","","",""
"30933","0.000003881974407704547","0.000003881974407704547","0.000003881974407704547","","",""
"30938","0.00000804325463832356","0.00000804325463832356","0.00000804325463832356","","",""
"30939","0.000012622020221897401","0.000012622020221897401","0.000012622020221897401","","",""
"30940","0.000007930173524073325","0.000007930173524073325","0.000007930173524073325","","",""
"30941","0.000005919675004406599","0.000005919675004406599","0.000005919675004406599","","",""
"30943","0.000003901378931914223","0.000003901378931914223","0.000003901378931914223","","",""
"30944","0.0000034063189104927005","0.0000034063189104927005","0.0000034063189104927005","","",""
"30948","0.00000401735906052636","0.00000401735906052636","0.00000401735906052636","","",""
"30950","0.000003978341737820301","0.000003978341737820301","0.000003978341737820301","","",""
"30951","0.000003270076149419765","0.000003270076149419765","0.000003270076149419765","","",""
"30952","0.000002698258867894765","0.000002698258867894765","0.000002698258867894765","","",""
"30953","0.0000029611583158839494","0.0000029611583158839494","0.0000029611583158839494","","",""
"30954","0.0000026000193429354113","0.0000026000193429354113","0.0000026000193429354113","","",""
"30955","0.0000022428691863751737","0.0000022428691863751737","0.0000022428691863751737","","",""
"30957","0.000002551818170104525","0.000002551818170104525","0.000002551818170104525","","",""
"30958","0.0000027468804546515457","0.0000027468804546515457","0.0000027468804546515457","","",""
"30959","0.000004202111085760407","0.000004202111085760407","0.000004202111085760407","","",""
"30960","0.0000078222274169093","0.0000078222274169093","0.0000078222274169093","","",""
"31750","","","","0.0000019788458303082734","0.0000019788458303082734","0.0000019788458303082734"
"31751","","","","0.0000019059202713833656","0.0000019059202713833656","0.0000019059202713833656"
"31752","","","","0.0000014870936411170987","0.0000014870936411170987","0.0000014870936411170987"
"31754","","","","0.000001141928350989474","0.000001141928350989474","0.000001141928350989474"
"31755","","","","0.0000011394220109650632","0.0000011394220109650632","0.0000011394220109650632"
"31756","","","","0.0000011211227501917165","0.0000011211227501917165","0.0000011211227501917165"
"31757","","","","0.000001198287804982101","0.000001198287804982101","0.000001198287804982101"
"31758","","","","0.0000013728083558817161","0.0000013728083558817161","0.0000013728083558817161"
"31759","","","","0.0000013154863154341001","0.0000013154863154341001","0.0000013154863154341001"
"31760","","","","0.0000014236966308089904","0.0000014236966308089904","0.0000014236966308089904"
"31762","","","","0.000001466442881792318","0.000001466442881792318","0.000001466442881792318"
"31763","","","","0.0000014964391539251665","0.0000014964391539251665","0.0000014964391539251665"
"31764","","","","0.0000015085288396221586","0.0000015085288396221586","0.0000015085288396221586"
"31765","","","","0.0000015530465589108644","0.0000015530465589108644","0.0000015530465589108644"
"31766","","","","0.0000016064411738625495","0.0000016064411738625495","0.0000016064411738625495"
"31768","","","","0.000001559442807774758","0.000001559442807774758","0.000001559442807774758"
"31770","","","","0.0000014862847592667094","0.0000014862847592667094","0.0000014862847592667094"
"31772","","","","0.0000015579412320221309","0.0000015579412320221309","0.0000015579412320221309"
"31773","","","","0.0000015951940213199123","0.0000015951940213199123","0.0000015951940213199123"
"31774","","","","0.0000015540364302069065","0.0000015540364302069065","0.0000015540364302069065"
"31776","","","","0.0000017041002138284966","0.0000017041002138284966","0.0000017041002138284966"
"31777","","","","0.0000017869963357952656","0.0000017869963357952656","0.0000017869963357952656"
"31782","","","","0.0000016938809039857006","0.0000016938809039857006","0.0000016938809039857006"
"31783","","","","0.00000199974579118134","0.00000199974579118134","0.00000199974579118134"
"31784","","","","0.0000017882740621644189","0.0000017882740621644189","0.0000017882740621644189"
"31785","","","","0.0000018635654441823135","0.0000018635654441823135","0.0000018635654441823135"
"31787","","","","0.0000014771414953429485","0.0000014771414953429485","0.0000014771414953429485"
"31788","","","","0.0000017311564306510263","0.0000017311564306510263","0.0000017311564306510263"
"31792","","","","0.0000013457895420287969","0.0000013457895420287969","0.0000013457895420287969"
"31794","","","","0.0000022217759578779805","0.0000022217759578779805","0.0000022217759578779805"
"31795","","","","0.0000023334800971497316","0.0000023334800971497316","0.0000023334800971497316"
"31796","","","","0.0000024767807644821005","0.0000024767807644821005","0.0000024767807644821005"
"31797","","","","0.0000022073008949519135","0.0000022073008949519135","0.0000022073008949519135"
"31798","","","","0.000002080861349895713","0.000002080861349895713","0.000002080861349895713"
"31799","","","","0.0000020684155970229767","0.0000020684155970229767","0.0000020684155970229767"
"31801","","","","0.0000019074182091571856","0.0000019074182091571856","0.0000019074182091571856"
"31802","","","","0.0000019966826130257687","0.0000019966826130257687","0.0000019966826130257687"
"31803","","","","0.0000018392727270111209","0.0000018392727270111209","0.0000018392727270111209"
"31804","","","","0.0000018861028365790844","0.0000018861028365790844","0.0000018861028365790844"
"31805","","","","0.0000019468993741611484","0.0000019468993741611484","0.0000019468993741611484"
"31809","","","","0.000001890736484710942","0.000001890736484710942","0.000001890736484710942"
"31811","","","","0.0000020472782580327475","0.0000020472782580327475","0.0000020472782580327475"
"31812","","","","0.000001934492502186913","0.000001934492502186913","0.000001934492502186913"
"31814","","","","0.0000019388294276723173","0.0000019388294276723173","0.0000019388294276723173"
"31815","","","","0.0000019097387848887593","0.0000019097387848887593","0.0000019097387848887593"
"31818","","","","0.0000016735152712499257","0.0000016735152712499257","0.0000016735152712499257"
"31820","","","","0.000001256967379958951","0.000001256967379958951","0.000001256967379958951"
"31821","","","","0.0000012937034625792876","0.0000012937034625792876","0.0000012937034625792876"
"31822","","","","9.89822183328215e-7","9.89822183328215e-7","9.89822183328215e-7"
"31823","","","","8.011622867343249e-7","8.011622867343249e-7","8.011622867343249e-7"
"31824","","","","7.249533950925979e-7","7.249533950925979e-7","7.249533950925979e-7"
"31825","","","","5.76778688810009e-7","5.76778688810009e-7","5.76778688810009e-7"
"31826","","","","7.217496431621839e-7","7.217496431621839e-7","7.217496431621839e-7"
"31828","","","","0.0000010631232498781173","0.0000010631232498781173","0.0000010631232498781173"
"31830","","","","0.0000023964337287907256","0.0000023964337287907256","0.0000023964337287907256"
"31831","","","","0.0000017864603023554082","0.0000017864603023554082","0.0000017864603023554082"
"31917","0.00004476671529118903","0.00004476671529118903","0.00004476671529118903","","",""
"31921","0.000006396553544618655","0.000006396553544618655","0.000006396553544618655","","",""
"31923","0.000004920042556477711","0.000004920042556477711","0.000004920042556477711","","",""
"31924","0.000005036287802795414","0.000005036287802795414","0.000005036287802795414","","",""
"31926","0.0000036460755836742464","0.0000036460755836742464","0.0000036460755836742464","","",""
"31927","0.0000038294069781841245","0.0000038294069781841245","0.0000038294069781841245","","",""
"31930","0.0000035620046219264623","0.0000035620046219264623","0.0000035620046219264623","","",""
"31932","0.0000042664232751121745","0.0000042664232751121745","0.0000042664232751121745","","",""
"31933","0.000005384654741646955","0.000005384654741646955","0.000005384654741646955","","",""
"31934","0.0000052998075261712074","0.0000052998075261712074","0.0000052998075261712074","","",""
"31935","0.000006226965524547268","0.000006226965524547268","0.000006226965524547268","","",""
"31936","0.000005791136118205031","0.000005791136118205031","0.000005791136118205031","","",""
"31937","0.000012368663192319218","0.000012368663192319218","0.000012368663192319218","","",""
"31938","0.00001645861630095169","0.00001645861630095169","0.00001645861630095169","","",""
"31940","0.000006592257250304101","0.000006592257250304101","0.000006592257250304101","","",""
"31942","0.000006310814114840468","0.000006310814114840468","0.000006310814114840468","","",""
"31943","0.0000055591754062334076","0.0000055591754062334076","0.0000055591754062334076","","",""
"31944","0.0000050790222303476185","0.0000050790222303476185","0.0000050790222303476185","","",""
"31946","0.000004439755684870761","0.000004439755684870761","0.000004439755684870761","","",""
"31947","0.000004726191491499776","0.000004726191491499776","0.000004726191491499776","","",""
"31948","0.000004384135991131188","0.000004384135991131188","0.000004384135991131188","","",""
"31950","0.000004545472620520741","0.000004545472620520741","0.000004545472620520741","","",""
"31951","0.00000397412441088818","0.00000397412441088818","0.00000397412441088818","","",""
"31952","0.000004103100764041301","0.000004103100764041301","0.000004103100764041301","","",""
"31953","0.0000034783370210789144","0.0000034783370210789144","0.0000034783370210789144","","",""
"31954","0.0000029853761134290835","0.0000029853761134290835","0.0000029853761134290835","","",""
"31956","0.0000032207017284235917","0.0000032207017284235917","0.0000032207017284235917","","",""
"31957","0.0000030992291613074485","0.0000030992291613074485","0.0000030992291613074485","","",""
"32917","0.000025800247385632247","0.000025800247385632247","0.000025800247385632247","","",""
"32918","0.000009045552360475995","0.000009045552360475995","0.000009045552360475995","","",""
"32920","0.000004816174623556435","0.000004816174623556435","0.000004816174623556435","","",""
"32924","0.0000053298708735383116","0.0000053298708735383116","0.0000053298708735383116","","",""
"32925","0.000005200190116738668","0.000005200190116738668","0.000005200190116738668","","",""
"32926","0.000005543683982978109","0.000005543683982978109","0.000005543683982978109","","",""
"32930","0.0000063569550547981635","0.0000063569550547981635","0.0000063569550547981635","","",""
"32931","0.000006906166618136922","0.000006906166618136922","0.000006906166618136922","","",""
"32932","0.000008087421520031057","0.000008087421520031057","0.000008087421520031057","","",""
"32934","0.000010695737728383392","0.000010695737728383392","0.000010695737728383392","","",""
"32935","0.000009974262866307981","0.000009974262866307981","0.000009974262866307981","","",""
"32936","0.000007033686415525153","0.000007033686415525153","0.000007033686415525153","","",""
"32937","0.00000854832887853263","0.00000854832887853263","0.00000854832887853263","","",""
"32938","0.000007214997822302394","0.000007214997822302394","0.000007214997822302394","","",""
"32941","0.000006823710009484785","0.000006823710009484785","0.000006823710009484785","","",""
"32942","0.000006363344255078118","0.000006363344255078118","0.000006363344255078118","","",""
"32943","0.000006390915132215014","0.000006390915132215014","0.000006390915132215014","","",""
"32944","0.000006739383479725802","0.000006739383479725802","0.000006739383479725802","","",""
"32945","0.000006978511919442099","0.000006978511919442099","0.000006978511919442099","","",""
"32946","0.00000761925775805139","0.00000761925775805139","0.00000761925775805139","","",""
"32947","0.000007322646524698939","0.000007322646524698939","0.000007322646524698939","","",""
"32948","0.000008338652150996495","0.000008338652150996495","0.000008338652150996495","","",""
"32950","0.000007444997208949644","0.000007444997208949644","0.000007444997208949644","","",""
"32953","0.000004688236003858037","0.000004688236003858037","0.000004688236003858037","","",""
"32956","0.000004199437171337195","0.000004199437171337195","0.000004199437171337195","","",""
"32957","0.000006016602583258646","0.000006016602583258646","0.000006016602583258646","","",""
"32958","0.000009019047865876928","0.000009019047865876928","0.000009019047865876928","","",""
"33737","","","","0.000003169003321090713","0.000003169003321090713","0.000003169003321090713"
"33738","","","","0.0000023953580239322037","0.0000023953580239322037","0.0000023953580239322037"
"33739","","","","0.000001471682026021881","0.000001471682026021881","0.000001471682026021881"
"33740","","","","0.000001076405169442296","0.000001076405169442296","0.000001076405169442296"
"33741","","","","9.703684327178053e-7","9.703684327178053e-7","9.703684327178053e-7"
"33743","","","","8.813728982204339e-7","8.813728982204339e-7","8.813728982204339e-7"
"33744","","","","0.0000011382390994185698","0.0000011382390994185698","0.0000011382390994185698"
"33745","","","","0.0000010727740118454676","0.0000010727740118454676","0.0000010727740118454676"
"33746","","","","0.000001085361418518005","0.000001085361418518005","0.000001085361418518005"
"33747","","","","0.0000012088452194802812","0.0000012088452194802812","0.0000012088452194802812"
"33749","","","","0.0000012742386843456188","0.0000012742386843456188","0.0000012742386843456188"
"33750","","","","0.000001404993327014381","0.000001404993327014381","0.000001404993327014381"
"33754","","","","0.0000016380530496462598","0.0000016380530496462598","0.0000016380530496462598"
"33755","","","","0.000001619556542209466","0.000001619556542209466","0.000001619556542209466"
"33757","","","","0.0000016652830936436658","0.0000016652830936436658","0.0000016652830936436658"
"33761","","","","0.0000017024149201461114","0.0000017024149201461114","0.0000017024149201461114"
"33762","","","","0.0000016476736846016138","0.0000016476736846016138","0.0000016476736846016138"
"33763","","","","0.0000016485522564835264","0.0000016485522564835264","0.0000016485522564835264"
"33767","","","","0.0000019853746380249504","0.0000019853746380249504","0.0000019853746380249504"
"33768","","","","0.0000019254041490057716","0.0000019254041490057716","0.0000019254041490057716"
"33769","","","","0.000001940887841556105","0.000001940887841556105","0.000001940887841556105"
"33771","","","","0.0000018343495185035863","0.0000018343495185035863","0.0000018343495185035863"
"33772","","","","0.0000018622026800585445","0.0000018622026800585445","0.0000018622026800585445"
"33773","","","","0.000001871165636657679","0.000001871165636657679","0.000001871165636657679"
"33774","","","","0.0000019432782210060395","0.0000019432782210060395","0.0000019432782210060395"
"33775","","","","0.000002094552655762527","0.000002094552655762527","0.000002094552655762527"
"33778","","","","0.0000031099646093935007","0.0000031099646093935007","0.0000031099646093935007"
"33779","","","","0.000002507871386114857","0.000002507871386114857","0.000002507871386114857"
"33780","","","","0.0000028838855996582424","0.0000028838855996582424","0.0000028838855996582424"
"33781","","","","0.000001709639377622807","0.000001709639377622807","0.000001709639377622807"
"33782","","","","0.0000015694506600993918","0.0000015694506600993918","0.0000015694506600993918"
"33783","","","","0.0000016149044768098975","0.0000016149044768098975","0.0000016149044768098975"
"33784","","","","0.0000015322497119996115","0.0000015322497119996115","0.0000015322497119996115"
"33785","","","","0.0000014283859854913317","0.0000014283859854913317","0.0000014283859854913317"
"33787","","","","0.0000016129031337186461","0.0000016129031337186461","0.0000016129031337186461"
"33790","","","","0.000001634371756153996","0.000001634371756153996","0.000001634371756153996"
"33793","","","","0.0000017497325188742252","0.0000017497325188742252","0.0000017497325188742252"
"33794","","","","0.000001857642928371206","0.000001857642928371206","0.000001857642928371206"
"33795","","","","0.0000018889558077717084","0.0000018889558077717084","0.0000018889558077717084"
"33796","","","","0.000001849824457167415","0.000001849824457167415","0.000001849824457167415"
"33797","","","","0.0000019666674688778585","0.0000019666674688778585","0.0000019666674688778585"
"33798","","","","0.0000019501521819620393","0.0000019501521819620393","0.0000019501521819620393"
"33801","","","","0.0000018539953998697456","0.0000018539953998697456","0.0000018539953998697456"
"33802","","","","0.0000018768776044453261","0.0000018768776044453261","0.0000018768776044453261"
"33805","","","","0.0000017423443523512105","0.0000017423443523512105","0.0000017423443523512105"
"33806","","","","0.0000016671003777446458","0.0000016671003777446458","0.0000016671003777446458"
"33810","","","","0.0000013526068869396113","0.0000013526068869396113","0.0000013526068869396113"
"33812","","","","0.000001338940137429745","0.000001338940137429745","0.000001338940137429745"
"33813","","","","0.0000012866416909673717","0.0000012866416909673717","0.0000012866416909673717"
"33815","","","","0.0000011793385965574998","0.0000011793385965574998","0.0000011793385965574998"
"33817","","","","0.0000013610758742288454","0.0000013610758742288454","0.0000013610758742288454"
"33818","","","","0.000001134149897552561","0.000001134149897552561","0.000001134149897552561"
"33819","","","","0.0000013005073924432509","0.0000013005073924432509","0.0000013005073924432509"
"33821","","","","0.0000016102167137432843","0.0000016102167137432843","0.0000016102167137432843"
"33916","0.000023037249775370583","0.000023037249775370583","0.000023037249775370583","","",""
"33917","0.000007711628313700203","0.000007711628313700203","0.000007711628313700203","","",""
"33920","0.00000407003790314775","0.00000407003790314775","0.00000407003790314775","","",""
"33921","0.000002988825144711882","0.000002988825144711882","0.000002988825144711882","","",""
"33924","0.0000027629184842226095","0.0000027629184842226095","0.0000027629184842226095","","",""
"33925","0.000002998830041178735","0.000002998830041178735","0.000002998830041178735","","",""
"33929","0.000003137248540951987","0.000003137248540951987","0.000003137248540951987","","",""
"33931","0.000003948297944589285","0.000003948297944589285","0.000003948297944589285","","",""
"33932","0.000004370544957055245","0.000004370544957055245","0.000004370544957055245","","",""
"33934","0.0000059377380239311606","0.0000059377380239311606","0.0000059377380239311606","","",""
"33936","0.000010839686183317099","0.000010839686183317099","0.000010839686183317099","","",""
"33937","0.000007069751518429257","0.000007069751518429257","0.000007069751518429257","","",""
"33938","0.0000052113136916887015","0.0000052113136916887015","0.0000052113136916887015","","",""
"33940","0.00000407641437050188","0.00000407641437050188","0.00000407641437050188","","",""
"33942","0.000003390454367036","0.000003390454367036","0.000003390454367036","","",""
"33943","0.0000031269983082893305","0.0000031269983082893305","0.0000031269983082893305","","",""
"33944","0.0000033459004953328986","0.0000033459004953328986","0.0000033459004953328986","","",""
"33945","0.0000036083524719288107","0.0000036083524719288107","0.0000036083524719288107","","",""
"33948","0.000003836765245068818","0.000003836765245068818","0.000003836765245068818","","",""
"33949","0.000003497973466437543","0.000003497973466437543","0.000003497973466437543","","",""
"33953","0.000002634100837894948","0.000002634100837894948","0.000002634100837894948","","",""
"33954","0.000002733290557443979","0.000002733290557443979","0.000002733290557443979","","",""
"33955","0.0000029169477784307674","0.0000029169477784307674","0.0000029169477784307674","","",""
"33957","0.000007579192242701538","0.000007579192242701538","0.000007579192242701538","","",""
"34916","0.000007551630915259011","0.000007551630915259011","0.000007551630915259011","","",""
"34917","0.000004549902769213077","0.000004549902769213077","0.000004549902769213077","","",""
"34918","0.000004491768777370453","0.000004491768777370453","0.000004491768777370453","","",""
"34920","0.000003777692654693965","0.000003777692654693965","0.000003777692654693965","","",""
"34922","0.000004447520950634498","0.000004447520950634498","0.000004447520950634498","","",""
"34924","0.00000485128612126573","0.00000485128612126573","0.00000485128612126573","","",""
"34925","0.000004874270871368935","0.000004874270871368935","0.000004874270871368935","","",""
"34926","0.000004602414719556691","0.000004602414719556691","0.000004602414719556691","","",""
"34928","0.000004929625902150292","0.000004929625902150292","0.000004929625902150292","","",""
